R,C,numcourse,jour,hippo,cl,dist,partant,typec,numero,cheque,cheval,sexe,age,cotedirect,coteprob,recence,ecurie,distpoids,ecar,redkm,corde,defoeil,defoeilPrec,recul,gains,musiquept,musiqueche,m1,m2,m3,m4,m5,m6,jockey,musiquejoc,montesdujockeyjour,couruejockeyjour,victoirejockeyjour,entraineur,musiqueent,monteentraineurjour,courueentraineurjour,victoireentraineurjour,coursescheval,victoirescheval,placescheval,coursesentraineur,victoiresentraineur,placeentraineur,coursesjockey,victoiresjockey,placejockey,dernierhippo,dernierealloc,derniernbpartants,dernieredist,derniereplace,dernierecote,dernierJoc,dernierEnt,dernierProp,dernierRedKm,proprietaire,nbcoursepropjour,poidmont,pourcVictJock,pourcPlaceJock,pourcVictEntHippo,pourcPlaceEntHippo,pourcVictJockHippo,pourcPlaceJockHippo,pourcVictChevalHippo,pourcPlaceChevalHippo,nbrCourseJockHippo,nbrCourseEntHippo,nbrCourseChevalHippo,pere,mere,peremere,tempstot,vha,recordG,txreclam,dernierTxreclam,gainsCarriere,gainsVictoires,gainsPlace,gainsAnneeEnCours,gainsAnneePrecedente,jumentPleine,indicateurInedit,handicapDistance,handicapPoids,nbCourseCouple,TxVictCouple,TxPlaceCouple,nbVictCouple,nbPlaceCouple,nbCourseCoupleHippo,TxVictCoupleHippo,TxPlaceCoupleHippo,nbVictCoupleHippo,nbPlaceCoupleHippo,appetTerrain,idChe,idJockey,idEntraineur,defFirstTime,oeilFirstTime,estSupplemente,oeil,devise,id,createdAt,updatedAt
1,1,1327809,2021-12-22,Paris-Vincennes,,2850,16,Attelé,7,58000,Dame Denfert,F,8,22,0,17,,null,,,0,PD,PD,0,259840,8m 3a 4a 7a 7a 4a 6a 7a ,8m 3a 4a 7a 7a 4a 6a 7a 8a 4a 4a 6a 2a 3a 4a 1a 10a 10a 11a (20) 1a 4a 13a 5a 5a 4a 9a 11a 9a 6a 5a 7a 10a 3a 7a (19) 3a 7a 9a 4a 6a 5a 9a 5a 8a 10a Da 4a 3a 8a 4a 6a (18) 10a 3a 4a 2a 4a 1a 4a 3Da 6a 2a 8a (17) 1a 3a 4a 2a 4a 1a 7a 8a 4a 3a 5a 3a 10a 9a (16) Dm 6a 5a Dm 8a 9a 3a 6a 7a 4a (15) 7a 6a 7a 3a 6a 7a 4a 3a 3a 2a 3a 2a ,8,3,4,7,7,4,F. Ouvrie,4a 4a 6a 6a 6a 7a 4a 11a Da 9a 7a 6a 2a 9a 6a 10a 5a Da Da 14a Da 8a 2a 7a 7a 3a Da 7a 5a Da 3a 9a 11a 3a Da 5a 9a 8a 5a 10a 2a 9a 9a 8a 11a 9a 5a 1a 5a Da 9a Da 7a 4a 6a 2a Da 7a 2a 3a 8a 8a 15a 3a 4DIa 5a 7a 8a 11a 15a 8a 16a 2a 8a 7a 3a 3a 11a 14a 5a 7a 5a 2a Da 8a 7a Da 3a 2a 6a 2a 2a 7a Da 5a 2a 7a 3a Da 9a ,2,0,0,C. Petrement,7a 8m 4a Da 3a 8a 10a 3a 10a 14a Da 2a 7a 3a 4a 7a Dm Da Da 7a 11a 8a 1a 7a Da Da 3a 3a 9a 3a 5a 2a 8a 1a 7a Da 11a Da 9a 6a Da Da 3a 4a Da Da 7a 3a 3m 7a 1a 7a Da 2a Da 13a 10a 9a Da 7a 3a 9a 11a 3a 9a 6a Da 1a 4a 9a 4a 2a 6a 5a 3a 6a Da Dm 8a 7a 1a 7a 6a 6a 2a 2a Da 10a 4a 1a 4a 5a 2a 8a 2a 2a 1a 3m 1a Da ,1,0,0,98,5,25,349,26,93,965,80,240,Paris-Vincennes,58000,11,2700,8,15,A. Barrier,C. Petrement,AC. Hamel,"1'14""8",AC. Hamel,1,,8,25,2.93,12.13,4.84,18.64,2.78,11.11,2978,239,36,QUILON DU CHATELET,PIN UP DU CHANOT,,,,"1'11""6",0,0,25984000,7470000,18514000,4596000,2359000,0,0,2850,-1,2,0,0,0,0,2,0,0,0,0,1,1169607,51068,64343,0,0,0,,EUR,13278097,2021-12-22T06:37:31.000Z,2021-12-22T06:37:14.000Z
1,1,1327809,2021-12-22,Paris-Vincennes,,2850,16,Attelé,8,58000,Diablo de Caponet,H,8,8.8,0,10,,null,,,0,DD,PD,0,262950,3m 4a 2a Da Da 5a 8a 3a ,3m 4a 2a Da Da 5a 8a 3a 2a Da 4a 5a (20) 3a 6a 3a 2a 5a 5a 7a 1a 3a 2a 1a 1a 2a 5a 4a 3a 3a (19) 5a 6a 1a 1a 1a 1a 2a 1a Da 5a 1a 7a Da (18) 5a 3a 7a 6a 2a 4a 5a Da (17) 3a 5a 2a 2a 4a 4a 2a 2a 10a 2DIa (16) 1a 1a 2a ,3,4,2,10,10,5,A. Abrivard,1a Da Da 2a 3a 6a 1a 1m 5a 14a 6m 7a 8a 2a 5m 2a 10a 5a 1m 11a 4a 3a 6a Dm Da 3m 5a Dm Dm 3m 6a Da 3a 10a Dm 5a 10a 7a 5a 1m 1m Dm 9a 8a 1a 3m Da 2a 9a Da Da 11a 1m 2a 2m 4a 6a 1m 5a 3a Dm Da 1a 5a 6a Da 1m 7a 1a Dm 6a 4a 1a 13a Da 17a 8a 7a 1m 6a 6a 7a Da Da Dm 6a 5m 4a 6a 1a Da 2a 6a Dm 2a Da Dm Da 2a 8a ,6,0,0,LC. Abrivard,1a Da 2a 2a 6a 1a 7a 8a 7a 5m 6a 2a 5a 1m 6a Dm 5a 3m 6a Da 10a Dm 1m 1m 1a 9a 14a 8a 11a 4a 9a 3m 2a 2a Da 2a 1m 8a 2m 1m 3a Da 9a 6a 1a Da 1m Da 7a 6a 5a 3a 4a 13a 2m 5a 7a 7a 6a 4a 6a Da 8a 2a 9a 6a 7a 5a Da Da Da 8a 7a 3m 1m 2a Da Da Da 1a 6DIa 10a Da 15a 9a Da 2a 8a 3m 14a 1a Da 2a 2a 10a 3a 10a Da 4DIa 2a ,3,0,0,64,11,32,962,157,361,1251,208,472,Paris-Vincennes,58000,16,2850,3,7,A. Abrivard,LC. Abrivard,E. Planchenault,"1'12""6",E. Planchenault,1,,17,38,10.62,27,11.28,29.88,4.17,37.5,4300,2759,24,KOREAN,NAYA DE JOUDES,,,,"1'11""8",0,0,26295000,9895000,16400000,5789000,8825000,0,0,2850,-1,24,16.67,50,4,12,14,7.14,35.71,1,5,1,1211128,134720,39567,0,0,0,,EUR,13278098,2021-12-22T06:37:31.000Z,2021-12-22T06:37:16.000Z
1,1,1327809,2021-12-22,Paris-Vincennes,,2850,16,Attelé,9,58000,Eastwood Park,H,7,14,0,69,,null,,,0,PD,PD,0,266510,4a Da 2a 1a 3a 1a 2a 3a ,4a Da 2a 1a 3a 1a 2a 3a 1a 2a 4a 3a 6a (20) 4a 4a 12a Da 4a 3a Da 2a 3a 2a (19) 1a Da 11a 2a 1a 12a 2a 5a 6a 4a Da 3a 11a (18) 5a 6a 5a 4a 1a 3a 6a 6a (17) 2a 3a 8a Da Da 1a 5a 2a Da 1a Da Da (16) 8a 4DIa ,4,10,2,1,3,1,MX. Charlot,1a Da 5a 12a 5a 9a 3a Da Da 10a Da 5a 9a 12a 10a Da 7a 10a 8a 8a 12a 4a Da Da 7a 13a 7a 10a 12a 6a 7a Da 9a 2a 6a 3DIa 8a 7a Da Da Da 3a 8a 8a 7a 13a 5a 7a 11a Da 2a 2a 4a 2a 4a 11a 2a 2a 7a 4a 11a 11a 4DIa 3a Da 5a Da 3a 6a 4a 1a 6a Da 11a 1a 1a 6a 8a 8a 13a 3a 9a 8a 3a Da Da 1a Da 10a 4a Da 4a 5a 6a 4a Da 1a 10a 4a 9a ,1,0,0,F. Giard,1a 2m 3a 5a 3a 1a Dm 12a Da 4a 7a 3a 2a Da 5m 4a 7a 1a 9a 5a 8a 3a 3m 4a 8a 1a 3a 4a 8m 9a 8a 1a 1a 10a 1a 8a Da 8a 2a 4a 2a 5a 9a 5a Dm 9a 6a 2a 2a 7m Da 3a 4m 6m Da 4a Da Da 5a Da 3a 3a 2m 3a 5a 4m 1a 13a 6a Da 1a 8a Da 8a 7a Da 10a Da 1a 6a 2a 8a 9a 3a 6m 7m 9a 2a 5a 5a Da 4a Da 3a 4a 8a 5a Da 9a 5a ,1,0,0,58,8,25,264,18,78,341,23,76,Paris-Vincennes,75000,10,2700,NP,0,B. Goop,F. Giard,Y. Cantarel,,Y. Cantarel,1,,7,22,4.67,19.33,4.17,25,8.7,39.13,24,300,23,VILLAGE MYSTIC,KOVA JOSSELYN,,,,"1'11""9",0,0,26651000,11835000,14816000,12055000,2342000,0,0,2850,-1,10,0,50,0,5,2,0,50,0,1,1,1235112,2965,97077,0,0,0,,EUR,13278099,2021-12-22T06:37:31.000Z,2021-12-22T06:37:18.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,1,29000,Ialta Prior,F,3,25,0,5,,null,,,0,FF,FF,0,5860,Dm 3m 7m 6m 5m Da Da Da ,Dm 3m 7m 6m 5m Da Da Da Da ,10,3,7,6,5,10,A. Desmarres,1m Da 7m 10m 3m Dm Dm 3m 4a 10a 6a 3m Da Da 4m 7a 1a 1a 6m 2a 2a 1a 11a 6m Dm Da 8m 10a 6m 9m 6a 5m 3m 2a 10a Dm Da 8m 1m Dm Dm 13a 9a 6a 5m Dm 5m 10a 1m 9a Da 3m 2a 5a 1a Dm 2a 4m 3m 10a 5m Dm Da 4a Da 3m 5m 10m 7m 3m 5m 3a Dm 6m 1a Dm 3m 2a 7a 4m 2a 9m 1a 10a 8m Dm Dm 2m 5m 3a 3m Da Da 8m 10a Da 1a 2m 5m Dm ,1,0,0,S. Desmarres,Da 4a 1a Dm 4a 10a 6a 3m 5a 7m 2a Dm 15a 2a 4a 1a 6m 2a 10a 4a 5a 6m 3a 9m 6a 5m 3m 8m 10a Dm Dm 9a 5m 8a 3m Da 3m 10a 5m 8a 1a Da 7a Dm 2a 7a 2a 11a 9m 12a 2a 1a 10a Da Dm 10a 9a 2m 3a Da Da 8a 10a 1a 2m 7a 1a 8a 6a 4a Da 6a Da Da 2a 1a 4m 7a 10a 2m 6a 2a 2a 9a 3a 8a 7a 4a 9a 2a 7m 11a 10a 1a Da 5m 5a 1a 9a 5a ,1,0,0,9,0,1,188,13,46,239,15,60,Paris-Vincennes,29000,15,2700,DAI,13,A. Desmarres,S. Desmarres,Ecurie S.Desmarres,,Ecurie S.Desmarres,1,58,6,25,5.99,23.95,5.3,24.3,0,25,321,167,4,REMEMBER JIHEM,SENORA PRIOR,,,,"1'16""5",0,0,586000,0,586000,586000,0,0,0,2175,580,4,0,25,0,1,3,0,33.33,0,1,1,1492934,158643,26137,0,0,0,,EUR,13278101,2021-12-22T06:45:13.000Z,2021-12-22T06:44:53.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,2,29000,Ilalie de Houelle,F,3,27,0,5,,null,,,0,FF,PF,0,6270,Dm 8m Dm Dm 3m 5m,Dm 8m Dm Dm 3m 5m ,10,8,10,10,3,5,D. Bonne,1m 4a Dm 3a 7a 11m 3m Dm 4a 9a 7a 12a 4a Dm Da 6a Da Da Dm 5m 5m 9a 5m 11a 13a Dm Dm 6a 1m Da 2m Dm 4a 1a 2m Da Da Da 10a 2DIm Da 4a 1m 10a 1m Dm 4a Dm Da 2m 6a Dm 8a 9a Dm 4m 2m Dm 10a 11a 5a Dm Dm 2a Dm Dm 8a Dm 13a 11a 2a 1a Da 2m Da 6a 5a 7m 2a 2m 3a 13a Da 7a 1m Da Da 1m 10m 9a Da 10a 7a 7a 6m Dm 5m Da 6a Da ,4,0,0,F. Leblanc,Dm 6m 12a 4m 1a 8m 10m 4a 10a 4a 9a Da 4a 2a 3m 1a 4m 4a Dm Dm 6m 6a 3m 9m 2a Dm 2m Dm 4m 5a Dm 2a Dm 8a 2m 6m 13a Da Da 7a 2a 11a 3a 8a 6a 1m 1a 8a 10a 8a 10a 10a 9a 8a 2m 6a 4m 13a 11m 8a Dm 1m Dm 11a 8a 1a 3a 3m 6a 8a 9a 1a 1m 3a 7a 6a 12a 1a 9a 2a 4m 7m 4m 9a 4DIa 5a 10a 2a 11a 15a 6a 7a 1a 9a 8a 3a 5m 2m 11a 8a ,7,0,0,6,0,1,1325,129,376,576,53,146,Paris-Vincennes,29000,15,2700,DAI,25,A. Lamy,F. Leblanc,Y. Hamon,,Y. Hamon,1,58,9,25,9.58,27.74,8.58,23.76,0,20,2471,3288,5,SCIPION DU GOUTIER,BEAUTE DE VOUTRE,,,,"1'16""2",0,0,627000,0,627000,627000,0,0,0,2175,580,0,0,0,0,0,0,0,0,0,0,1,1363348,107998,51304,0,0,0,,EUR,13278102,2021-12-22T06:45:13.000Z,2021-12-22T06:44:57.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,3,29000,Izira Josselyn,F,3,6.3,0,72,,null,,,0,PF,PF,0,16190,8a 4a Da 1a 3a 1a,8a 4a Da 1a 3a 1a ,8,4,10,1,3,1,E. Raffin,5m 1a 1a 6a 5a 3m Da 6m 1a 1a Dm 5a 2a Da Da 2a 3a 1a 7m 4a 1a 12a 1a 2a 1a Dm 3a 5m 7a 2m 1a 1a 3m 3a 2m 9a 5a 7a Da 2m 3m Da 9a 9a Da 3a 5a Dm 4m 3a 6a Da Dm 3m 6a 8a 1m 13a 2a Da 1a 4a Da 7a 9a Da Da 3a Dm 1a 6a Da 3a 4m 12a 2a 1a 7m 2a 3m 1a 10a 8a 3m 6a 2a 1a 5a 8a 2m 3m 2a 7a 12a 6m Da 4a Da 1m 5m ,7,0,0,S. Guarato,5a 2a 1a Da 5a 3a 12a 5a 1a 4m 8a 10a 3a 2a 3a 1a 2a 5a 9a 2a 1a 8a 4a 2a 12a 4a 6a 1a 6a 11a 11a 8m 4a 7a Da 3a 1a 8a 1a 6a 9a 4DIa 8a 6a 9a 1a 5a 11a 12a 2a 1a 10a 2a Da 3a 5m 16a 4a 6a Da 6a 1a Da Dm Da 4a 6a 1a 13a 2a 2a 1a 9a 8a 11a 5a Da 4a 9a 5a 1a 8a 10a 1a 1a 3a 2a Da 1a 5a 8a 3a 1a 8a Da 1a 6a 6a 2a Da ,1,0,0,6,2,3,1089,159,357,1820,350,780,Enghien,33000,12,2875,8,9.8,M. Abrivard,S. Guarato,Scuderia Bivans Srl,"1'18""0",Scuderia Bivans Srl,1,58,19,43,15,34.97,13.55,35.44,0,0,6699,2994,0,COKTAIL JET,ARNAQUE,,,,"1'16""1",0,0,1619000,1305000,314000,1619000,0,0,0,2175,580,0,0,0,0,0,0,0,0,0,0,1,1491467,87123,50562,0,0,0,,EUR,13278103,2021-12-22T06:45:13.000Z,2021-12-22T06:44:59.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,4,29000,Iliade Mesloise,F,3,9.3,0,12,,null,,,0,PP,FF,0,17950,12a 7a 1m 2m 4a 2a 7a 6a,12a 7a 1m 2m 4a 2a 7a 6a 4a Da 5a ,12,7,1,2,4,2,G. Martin,5Dm Dm 2m 7m 5m 5a 1a Dm 3m 2m Dm 9m 5m 6a 3m Dm 10m 3m 2m 5m Dm Da 7a 4m 2m 2m 4m 13a Da 8a 1m 3m 8a 6m 15a Dm 6m 1m 1a Da 3m Dm 6m 6a Dm 4a Dm 11m 11a Dm 9a 5a 1m Dm 5m 1m Dm 11a 2DIm 2a Da 5a 3a 1m 2a 12a Dm Da 4m 2m 4m 3a 1m Dm Dm 2m 2a 8a Da 2m 6a 5m Da 3a 5DIm 9a 4m 2m Dm 7a 1a 11a 4a 7a Dm 4m 6a 5a Dm 9a ,5,0,0,P. Belloche,7a Dm 12a Da Da Da Dm 10a 6a 9m 1m Da 5a 7a 5a 8a 5a 5a 8a 4a 12a 1m 2a 2a 1m 5a 7a 8a 3a 4a 5a Da 4a 4a 12a 6a Da Da 5a 12a 9a 7a 9a 7a 2m 3a 7a 5a Da 7a Da 7a 6a 3a Dm 2m 1a 12a 4m 2a 3a Da 1a Da 11a Da 11a Da 3a 5m Dm 10a 5a 2a 9a 3a Da 5a 1a Da 7a 4a 2m 5a 1a 1m 1a 4a 10a 6a 8a 2a 7a 5a 2a 3a 5a 3a 6a 4a ,1,0,0,11,1,3,546,50,147,563,53,161,Paris-Vincennes,29000,15,2700,12,31,W. Forniglia,P. Belloche,Ecurie Bois Doufray,"1'17""1",Ecurie Bois Doufray,1,58,9,29,7.49,26.2,7.44,25.73,0,0,820,748,1,URIEL SPEED,CLASSIC MESLOISE,,,,"1'17""1",0,0,1795000,720000,1075000,1795000,0,0,0,2175,580,0,0,0,0,0,0,0,0,0,0,2,1436287,141852,95283,0,0,0,,EUR,13278104,2021-12-22T06:45:13.000Z,2021-12-22T06:45:00.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,5,29000,Ivana de Bertrange,F,3,25,0,6,,null,,,0,FP,FP,0,19290,7a 4a 7a 2a 6m Da 8a 4a ,7a 7a 2a 6m Da 8a 4a 8a 8a 10a 7a 5a 1a 7a 6a Da 2a 6a (20) Da ,7,7,2,6,10,8,J. Raffestin,1m 3m 6a 3m Da Dm 6m 7m 10a 5m 7a 4m 6a 1a 3m 9m 3m 8a 12m 8m 4a 10a 4m 2a 11a 7a Da Da 11a Dm 8a Da 6m 3m 9a 3m 6m Da 9m Dm 9a 1a 6a Dm 6a 3a 1a 5m 8m 2a 3a 10m 7a Da 7m Da 2m 4a Da 5m 8a Dm 3m 3a 6m 8a Dm 4m 7DIm Da 2a 2a Da 1a 1a 6a 1a 1m 5m 2a Da 1a 1m 6m 7a 2m 4a Dm Da 4m 8a 4a 8a Da Da Da 4a 3m 6a 7a ,4,0,0,L. Lerenard,3m 7m Da 10a Da Da 3a 15a 5a 2a 6a 5a 7a Da 2a Da 2a 7a 6a 8a Da 8a 6a Dm 3m 9a 5a 5a Da Da 3a Da 7a 8a 2a 6a 1a 6a 1a Da Da 7a 3a 11m 3a 6a Da 8a 2a Da 3a Da 5a 12a Da Da 9a 8a 6a 8a Da 6a Da 7a 9a 13a 8a 3a Dm 6a 6a 6a 6a Da Da 6a Da 5a 4a 8a 14a 9a 6a 12a Da Da 9a 7a 13a 5a 14a Da 4a 5a Da 12a 7a Da 8a 9a ,3,0,0,20,1,3,714,33,137,384,33,105,Paris-Vincennes,18000,13,2175,7,15,J. Raffestin,L. Lerenard,Ecurie de Belgrave,"1'14""4",Ecurie de Belgrave,2,58,9,27,2.58,12.55,4.05,17.83,0,14.29,914,271,7,AKIM DU CAP VERT,DELIA DE BERTRANGE,,,,"1'13""7",0,20000,1929000,585000,1344000,1929000,0,0,0,2175,580,4,0,0,0,0,3,0,0,0,0,1,1462141,91968,28241,0,0,0,,EUR,13278105,2021-12-22T06:45:13.000Z,2021-12-22T06:45:02.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,6,29000,Ibiza Griff,F,3,6.8,0,9,,null,,,0,PP,PP,0,19860,Dm 4a 1a 5a 1a 3a 9a,Dm 4a 1a 5a 1a 3a 9a ,10,4,1,5,1,3,Mlle N. Henry,Dm 5m 7m 9m 14a 4m 10a 7m 9m 7m 1m 7m Dm 1m 7m Da Dm 6m Dm 6m 5m Dm Dm ,2,0,0,Y. Henry,6a 3a 2a 7a 6a 3a 8a 5a 6a 9a 4a 7a Da 12a 5m 7a Dm 5m Da 1a 7a 6a 2a 1a 2a 6a 6a 13a 1m 3a 5a 6a 3a 3a 5a 5a 1a 1a 5DIa 5a 1a 1a Dm Da 4m 4a 10a Da 1a 2a Da 5a Da 3a 1a Da 2a 4a 1a 2a 4a Da 3a 1a 1a 3a 4a 1a 3a Da 6a 10a 2a 8a 2a 1a 1a Da Da 3a 2a 4a 9a 3a 8a 11a 7a 1a 6a 8a 1a Da 12a Da 2a 10a 2a 7a 1a Da ,3,0,0,7,2,3,689,103,223,24,2,2,Paris-Vincennes,33000,13,2700,DAI,9.6,Mlle N. Henry,Y. Henry,Ecurie Griff,,Ecurie Griff,1,58,8,8,30.26,39.47,8.21,24.63,0,0,134,76,1,LOOK DE STAR,PHANIA GRIFF,,,,"1'15""6",0,0,1986000,1575000,411000,1986000,0,0,0,2175,580,1,0,0,0,0,1,0,0,0,0,1,1451236,78199,65878,0,0,0,,EUR,13278106,2021-12-22T06:45:13.000Z,2021-12-22T06:45:04.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,7,29000,Ilha Grande,F,3,6.4,0,36,,null,,,0,FF,FF,0,19860,2m Dm 1m 3m Da 3a Da,2m Dm 1m 3m Da 3a Da ,2,10,1,3,10,3,M. Mottier,7a Da 5a Dm Da 1a Dm Da 2a 3m 9a 6m 11a Dm Da 9a Dm 4a Dm 6a 5m 1m 7a 2m 3a 7m 11a 1m Da 4a Dm 13a 2m 11a 1m 3m Da 7a 6m 4m Dm Da 1a 4m 9a 3a 9a 3m 1a 3m 2a 5m 5a 1m 10a 3m 11a Dm 3a Dm 4a Da Dm 9m 2a 12a 2a 5a 1a 2a 7m 2m 7a 3m 1m 9a Da 3a 6m 9a Da 14a 7m Dm 3a 8a 2m Dm 1m Da 1m 6a 8a Da Dm Da Da 7a 1m Da ,4,0,0,F. Anne,5a 9a 3a 4a 1a 2a 9a Da 13a Da 2a 6a 3a Da Da 11a 3a 11a 7a 9a 2a 6a 2m 7a 11a Dm 6a 2a 7a 4a 2a 9a 4a Da Da 9a 4a Dm 9a 2a 11a 9a 5a 1m 4a 6a 6a Da 1a Da 2a Da 4a Da 5a 5a 4a Da 10a 3m 8a 4a 5a Da Da Da 7a 3a Da 1a 1a 3a 3a 5a 4a 4a 3a 4a 2a 7a 8a 6a 4a 10a 3a 7a 4a 4a 6a 9a Da 4a 2a 5a Da 4a Da 6a 1a 3a ,2,0,0,7,1,4,406,21,93,1093,170,381,Paris-Vincennes,29000,16,2200,2,4.2,M. Mottier,F. Anne,Ecurie Franck Anne,"1'14""5",Ecurie Franck Anne,1,58,16,35,6.72,26.78,9.2,25.83,0,50,3457,967,2,UN MEC D'HERIPRE,QUALIE FLORE,,,,"1'14""5",0,0,1986000,855000,1131000,1986000,0,0,0,2175,580,4,25,75,1,3,2,0,50,0,1,1,1476263,10757,61550,0,0,0,,EUR,13278107,2021-12-22T06:45:13.000Z,2021-12-22T06:45:06.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,8,29000,Iquita Vili,F,3,13,0,15,,null,,,0,PF,PF,0,21220,1m 4m Dm Dm Dm 1m,1m 4m Dm Dm Dm 1m ,1,4,10,10,10,1,A. Lamy,6m 4m 2m 3a Da Da 4m Da 4m Dm 7a Dm 3m Da Da 1m 9m 9a 8a Dm 4m Dm 2m 6m Da 10a 6a 4a 8a 8a Da 8a 1a 5m 7a 1m 6m 8a 10a 8a Dm 4m 4a 6a Dm 1m 2a 4m 5m Dm 7m 10m 9a 1m 4m 2m 2a 11a 1m 5m Dm 8a 4m Da 7a 5a 8a 9a 3m 6a Da 5m 7m 4m Da 5a 2m 2m 9m 8m 7m 3m 5m 3m Dm 3a 1a 5a Dm 9a 4a 1m Da Da 5a 7m 10a Dm 7m 7m ,3,0,0,F. Leblanc,Dm 6m 12a 4m 1a 8m 10m 4a 10a 4a 9a Da 4a 2a 3m 1a 4m 4a Dm Dm 6m 6a 3m 9m 2a Dm 2m Dm 4m 5a Dm 2a Dm 8a 2m 6m 13a Da Da 7a 2a 11a 3a 8a 6a 1m 1a 8a 10a 8a 10a 10a 9a 8a 2m 6a 4m 13a 11m 8a Dm 1m Dm 11a 8a 1a 3a 3m 6a 8a 9a 1a 1m 3a 7a 6a 12a 1a 9a 2a 4m 7m 4m 9a 4DIa 5a 10a 2a 11a 15a 6a 7a 1a 9a 8a 3a 5m 2m 11a 8a ,7,0,0,6,2,2,1325,129,376,809,76,203,Paris-Vincennes,29000,11,2200,1,5.4,A. Lamy,F. Leblanc,F. Leblanc,"1'16""2",F. Leblanc,2,58,9,25,9.58,27.74,5.96,21.25,33.33,33.33,2282,3288,3,CANADIEN D'AM,NATH DE LA POTEL,,,,"1'16""2",0,0,2122000,1890000,232000,2122000,0,0,0,2175,580,2,50,50,1,1,2,50,50,1,1,1,1465712,130870,51304,0,0,0,,EUR,13278108,2021-12-22T06:45:13.000Z,2021-12-22T06:45:09.000Z
1,4,1327810,2021-12-22,Paris-Vincennes,,2175,10,Monté,9,29000,Isba de Lou,F,3,3.4,0,50,,null,,,0,FF,PF,0,23340,Da 2a 7a 6a 5a 3a 10a 2a,Da 2a 7a 6a 5a 3a 10a 2a 2a Da Da 7a (20) Da Da ,10,2,7,6,5,3,A. Abrivard,1a Da Da 2a 3a 6a 1a 1m 5a 14a 6m 7a 8a 2a 5m 2a 10a 5a 1m 11a 4a 3a 6a Dm Da 3m 5a Dm Dm 3m 6a Da 3a 10a Dm 5a 10a 7a 5a 1m 1m Dm 9a 8a 1a 3m Da 2a 9a Da Da 11a 1m 2a 2m 4a 6a 1m 5a 3a Dm Da 1a 5a 6a Da 1m 7a 1a Dm 6a 4a 1a 13a Da 17a 8a 7a 1m 6a 6a 7a Da Da Dm 6a 5m 4a 6a 1a Da 2a 6a Dm 2a Da Dm Da 2a 8a ,6,0,0,LC. Abrivard,1a Da 2a 2a 6a 1a 7a 8a 7a 5m 6a 2a 5a 1m 6a Dm 5a 3m 6a Da 10a Dm 1m 1m 1a 9a 14a 8a 11a 4a 9a 3m 2a 2a Da 2a 1m 8a 2m 1m 3a Da 9a 6a 1a Da 1m Da 7a 6a 5a 3a 4a 13a 2m 5a 7a 7a 6a 4a 6a Da 8a 2a 9a 6a 7a 5a Da Da Da 8a 7a 3m 1m 2a Da Da Da 1a 6DIa 10a Da 15a 9a Da 2a 8a 3m 14a 1a Da 2a 2a 10a 3a 10a Da 4DIa 2a ,3,0,0,14,0,4,962,157,361,1251,208,472,Paris-Vincennes,38000,15,2850,DAI,5.6,A. Abrivard,LC. Abrivard,C. Germain,,C. Germain,1,58,17,38,10.62,27,11.28,29.88,0,0,4300,2759,4,LOVE YOU,SABA DU VIVIER,,,,"1'14""2",0,0,2334000,0,2334000,2334000,0,0,0,2175,580,10,0,20,0,2,3,0,0,0,0,2,1437366,134720,39567,0,0,0,,EUR,13278109,2021-12-22T06:45:13.000Z,2021-12-22T06:45:11.000Z
